LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Oct 03 15:16:45 EDT 2019
 288 atoms
 192 bonds
 96 angles
 0 dihedrals
 0 impropers
 2 atom types
 1 bond types
 1 angle types
 0 dihedral types
 0 improper types
 -1.119688 12.350312  xlo xhi
 0.000015 15.561615  ylo yhi
 2.152240 16.823874  zlo zhi

 Masses

 1 1.008000 # 1
 2 15.999000 # 2

 Atoms # full

235 1 2 0.000000 6.738375 14.264541 6.877322 # 2 
236 1 1 0.000000 5.981431 13.786021 7.215487 # 1 
237 1 1 0.000000 7.495319 13.786021 7.215487 # 1 
238 1 2 0.000000 6.738375 14.264541 14.213146 # 2 
239 1 1 0.000000 5.981431 13.786021 14.551311 # 1 
240 1 1 0.000000 7.495319 13.786021 14.551311 # 1 
241 1 2 0.000000 11.230625 6.483725 6.877322 # 2 
242 1 1 0.000000 10.473681 6.005206 7.215487 # 1 
243 1 1 0.000000 11.987569 6.005206 7.215487 # 1 
244 1 2 0.000000 11.230625 6.483725 14.213146 # 2 
245 1 1 0.000000 10.473681 6.005206 14.551311 # 1 
246 1 1 0.000000 11.987569 6.005206 14.551311 # 1 
247 1 2 0.000000 11.230625 14.264541 6.877322 # 2 
248 1 1 0.000000 10.473681 13.786021 7.215487 # 1 
249 1 1 0.000000 11.987569 13.786021 7.215487 # 1 
250 1 2 0.000000 11.230625 14.264541 14.213146 # 2 
251 1 1 0.000000 10.473681 13.786021 14.551311 # 1 
252 1 1 0.000000 11.987569 13.786021 14.551311 # 1 
253 1 2 0.000000 0.000000 2.593341 6.877322 # 2 
254 1 1 0.000000 -0.756944 2.114821 7.215487 # 1 
255 1 1 0.000000 0.756944 2.114821 7.215487 # 1 
256 1 2 0.000000 0.000000 2.593341 14.213146 # 2 
257 1 1 0.000000 -0.756944 2.114821 14.551311 # 1 
258 1 1 0.000000 0.756944 2.114821 14.551311 # 1 
259 1 2 0.000000 0.000000 10.374156 6.877322 # 2 
260 1 1 0.000000 -0.756944 9.895638 7.215487 # 1 
261 1 1 0.000000 0.756944 9.895638 7.215487 # 1 
262 1 2 0.000000 0.000000 10.374156 14.213146 # 2 
263 1 1 0.000000 -0.756944 9.895638 14.551311 # 1 
264 1 1 0.000000 0.756944 9.895638 14.551311 # 1 
265 1 2 0.000000 4.492250 2.593341 6.877322 # 2 
266 1 1 0.000000 3.735306 2.114821 7.215487 # 1 
267 1 1 0.000000 5.249194 2.114821 7.215487 # 1 
268 1 2 0.000000 4.492250 2.593341 14.213146 # 2 
269 1 1 0.000000 3.735306 2.114821 14.551311 # 1 
270 1 1 0.000000 5.249194 2.114821 14.551311 # 1 
271 1 2 0.000000 4.492250 10.374156 6.877322 # 2 
272 1 1 0.000000 3.735306 9.895638 7.215487 # 1 
273 1 1 0.000000 5.249194 9.895638 7.215487 # 1 
274 1 2 0.000000 4.492250 10.374156 14.213146 # 2 
275 1 1 0.000000 3.735306 9.895638 14.551311 # 1 
276 1 1 0.000000 5.249194 9.895638 14.551311 # 1 
277 1 2 0.000000 8.984500 2.593341 6.877322 # 2 
278 1 1 0.000000 8.227555 2.114821 7.215487 # 1 
279 1 1 0.000000 9.741445 2.114821 7.215487 # 1 
280 1 2 0.000000 8.984500 2.593341 14.213146 # 2 
281 1 1 0.000000 8.227555 2.114821 14.551311 # 1 
282 1 1 0.000000 9.741445 2.114821 14.551311 # 1 
283 1 2 0.000000 8.984500 10.374156 6.877322 # 2 
284 1 1 0.000000 8.227555 9.895638 7.215487 # 1 
285 1 1 0.000000 9.741445 9.895638 7.215487 # 1 
286 1 2 0.000000 8.984500 10.374156 14.213146 # 2 
287 1 1 0.000000 8.227555 9.895638 14.551311 # 1 
288 1 1 0.000000 9.741445 9.895638 14.551311 # 1 

 Bonds

1 1 1 2
2 1 1 3
3 1 4 5
4 1 4 6
5 1 7 8
6 1 7 9
7 1 10 11
8 1 10 12
9 1 13 14
10 1 13 15
11 1 16 17
12 1 16 18
13 1 19 20
14 1 19 21
15 1 22 23
16 1 22 24
17 1 25 26
18 1 25 27
19 1 28 29
20 1 28 30
21 1 31 32
22 1 31 33
23 1 34 35
24 1 34 36
25 1 37 38
26 1 37 39
27 1 40 41
28 1 40 42
29 1 43 44
30 1 43 45
31 1 46 47
32 1 46 48
33 1 49 50
34 1 49 51
35 1 52 53
36 1 52 54
37 1 55 56
38 1 55 57
39 1 58 59
40 1 58 60
41 1 61 62
42 1 61 63
43 1 64 65
44 1 64 66
45 1 67 68
46 1 67 69
47 1 70 71
48 1 70 72
49 1 73 74
50 1 73 75
51 1 76 77
52 1 76 78
53 1 79 80
54 1 79 81
55 1 82 83
56 1 82 84
57 1 85 86
58 1 85 87
59 1 88 89
60 1 88 90
61 1 91 92
62 1 91 93
63 1 94 95
64 1 94 96
65 1 97 98
66 1 97 99
67 1 100 101
68 1 100 102
69 1 103 104
70 1 103 105
71 1 106 107
72 1 106 108
73 1 109 110
74 1 109 111
75 1 112 113
76 1 112 114
77 1 115 116
78 1 115 117
79 1 118 119
80 1 118 120
81 1 121 122
82 1 121 123
83 1 124 125
84 1 124 126
85 1 127 128
86 1 127 129
87 1 130 131
88 1 130 132
89 1 133 134
90 1 133 135
91 1 136 137
92 1 136 138
93 1 139 140
94 1 139 141
95 1 142 143
96 1 142 144
97 1 145 147
98 1 145 146
99 1 148 150
100 1 148 149
101 1 151 153
102 1 151 152
103 1 154 156
104 1 154 155
105 1 157 158
106 1 157 159
107 1 160 162
108 1 160 161
109 1 163 165
110 1 163 164
111 1 166 167
112 1 166 168
113 1 169 170
114 1 169 171
115 1 172 173
116 1 172 174
117 1 175 176
118 1 175 177
119 1 178 179
120 1 178 180
121 1 181 182
122 1 181 183
123 1 184 185
124 1 184 186
125 1 187 188
126 1 187 189
127 1 190 191
128 1 190 192
129 1 193 195
130 1 193 194
131 1 196 198
132 1 196 197
133 1 199 201
134 1 199 200
135 1 202 204
136 1 202 203
137 1 205 206
138 1 205 207
139 1 208 209
140 1 208 210
141 1 211 212
142 1 211 213
143 1 214 215
144 1 214 216
145 1 217 218
146 1 217 219
147 1 220 221
148 1 220 222
149 1 223 224
150 1 223 225
151 1 226 227
152 1 226 228
153 1 229 231
154 1 229 230
155 1 232 234
156 1 232 233
157 1 235 237
158 1 235 236
159 1 238 240
160 1 238 239
161 1 241 242
162 1 241 243
163 1 244 245
164 1 244 246
165 1 247 248
166 1 247 249
167 1 250 251
168 1 250 252
169 1 253 254
170 1 253 255
171 1 256 257
172 1 256 258
173 1 259 260
174 1 259 261
175 1 262 263
176 1 262 264
177 1 265 267
178 1 265 266
179 1 268 269
180 1 268 270
181 1 271 272
182 1 271 273
183 1 274 275
184 1 274 276
185 1 277 279
186 1 277 278
187 1 280 282
188 1 280 281
189 1 283 285
190 1 283 284
191 1 286 288
192 1 286 287

 Angles

1 1 2 1 3
2 1 5 4 6
3 1 8 7 9
4 1 11 10 12
5 1 14 13 15
6 1 17 16 18
7 1 20 19 21
8 1 23 22 24
9 1 26 25 27
10 1 29 28 30
11 1 32 31 33
12 1 35 34 36
13 1 38 37 39
14 1 41 40 42
15 1 44 43 45
16 1 47 46 48
17 1 50 49 51
18 1 53 52 54
19 1 56 55 57
20 1 59 58 60
21 1 62 61 63
22 1 65 64 66
23 1 68 67 69
24 1 71 70 72
25 1 74 73 75
26 1 77 76 78
27 1 80 79 81
28 1 83 82 84
29 1 86 85 87
30 1 89 88 90
31 1 92 91 93
32 1 95 94 96
33 1 98 97 99
34 1 101 100 102
35 1 104 103 105
36 1 107 106 108
37 1 110 109 111
38 1 113 112 114
39 1 116 115 117
40 1 119 118 120
41 1 122 121 123
42 1 125 124 126
43 1 128 127 129
44 1 131 130 132
45 1 134 133 135
46 1 137 136 138
47 1 140 139 141
48 1 143 142 144
49 1 146 145 147
50 1 149 148 150
51 1 152 151 153
52 1 155 154 156
53 1 158 157 159
54 1 161 160 162
55 1 164 163 165
56 1 167 166 168
57 1 170 169 171
58 1 173 172 174
59 1 176 175 177
60 1 179 178 180
61 1 182 181 183
62 1 185 184 186
63 1 188 187 189
64 1 191 190 192
65 1 194 193 195
66 1 197 196 198
67 1 200 199 201
68 1 203 202 204
69 1 206 205 207
70 1 209 208 210
71 1 212 211 213
72 1 215 214 216
73 1 218 217 219
74 1 221 220 222
75 1 224 223 225
76 1 227 226 228
77 1 230 229 231
78 1 233 232 234
79 1 236 235 237
80 1 239 238 240
81 1 242 241 243
82 1 245 244 246
83 1 248 247 249
84 1 251 250 252
85 1 254 253 255
86 1 257 256 258
87 1 260 259 261
88 1 263 262 264
89 1 266 265 267
90 1 269 268 270
91 1 272 271 273
92 1 275 274 276
93 1 278 277 279
94 1 281 280 282
95 1 284 283 285
96 1 287 286 288

